Genus,HS01_ave,HS03_ave,HS05_ave,HS09_ave,HS13_ave,HS15_ave,HS17_ave,HS19_ave,JW01,JW02,JW03,JW04,JW05,JW06,JW07,JW08,JW09,JW10,JW11,JW12,JW13,JW14,JW15,JW16,JW17,JW18,JW19,JW20,LZ01,LZ02_ave,LZ03,LZ04_ave,LZ05,LZ06_ave,LZ10,LZ11_ave,LZ13,LZ14_ave,LZ16,LZ17_ave,QZ01,QZ02,QZ03,QZ04,QZ05,QZ06,QZ07,QZ08,QZ09,YZ01,YZ02,YZ03,YZ04_ave,YZ05,YZ06_ave,YZ09,YZ10,YZ11,YZ12,YZ13,YZ14,YZ15,YZ16,YZ17,YZ18,YZ19,YZ20,YZ21,YZ22_ave,YZ24,YZ25,YZ26,YZ27,YZ28,YZ29_ave,YZ32_ave,YZ33_ave,MG01,MG02,MG03,MG04,MG05,MG06,MG07,MG08,MG09,MG10,MG11,MG12,MG13,MG14,MG15,AM01,AM02,AM03,AM04,AM05,AM06,AM07,AM08,AM09
Swingsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001937478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003106838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Symbiobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017142787,0,0.042981995,0,0,0.091728955,0.097209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synergistes,0.087913928,0.04185589,1.00628489,1.651832153,0.427656005,5.100625867,1.084595754,3.682374271,0.066932849,0.045828325,0.055723692,0.011410541,0.024241604,0.014415869,0.056898465,0.050442056,0.029323198,0,0.185612388,0.131775739,0.24014667,0.091988853,0.074776238,0.049785432,0,0.053084906,0.050672563,0,0.287059029,0.157384803,0.145891242,0.10782259,0.185796862,0.434622449,0.079703214,0.369050417,0.404177894,0.381748437,0.492975105,0.331438645,0,0.067242163,0,0.062642072,0.027291645,0,0.003410845,0.024871203,0.045606426,0.019211444,0.118664595,0.055218112,0.056651637,0.209819099,0.095710727,0.121365572,0.153780738,0.130199226,0.071829884,0.059712187,0.035443318,0.071647578,0.360239421,0.345011841,0.23664279,0.172058604,0.19797598,0.115770324,0.117671477,0,0,0,0.005754016,0,0.000705769,0.565563989,0.051229927,0,0,0.108412836,0,0,0,0,0,0,0,0,0.040586769,0,0,0,0.75717511,0.392794726,0.358522997,1.267623895,1.802220126,2.444794109,4.956062403,6.291051407,4.29556637
Syntrophaceticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168978902,0,0.223930889,0.006169295,0,0.080830465,0.064806051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036138274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophobacter,0.229727467,0.622083168,0.00570755,0.01832993,0,0.582143437,0.252484118,0,0,0.002594056,0.002044906,0.005457215,0,0,0.006638154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255001676,0.149309444,0,0.164411705,0.130315855,0.173250218,0.075355766,0.216843894,0.250006945,0.171227547,0.180244023,0.073848998,0,0.101771922,0,0.118165726,0.050197133,0,0,0,0,0.187681031,0.369450595,0.323558759,0.435031153,0.681640285,0.253429088,0.78416807,1.160087875,0.729546078,1.156390015,0.870006568,0.752062912,0.449904646,0.984654416,1.201934177,1.093233008,1.417325553,0.791305804,0.527732255,0.701109702,0.021359661,0.043314151,0.028478774,0.005754016,0.057565,0.249783564,0.085401769,0.196077018,0,0.186869316,0.899826539,0,0,0,0,0.066137566,0,0.065423618,0.257261411,0.017394329,0.13263479,0.062587261,0,0.180540308,0.013496911,0.078962796,0.092752968,0.039541464,0.282228859,0.91240801,0.335028644,0.428744493
Syntrophobotulus,0,0.001569596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027550908,0,0.047227131,0,0,0.024521602,0.026434047,0,0,0,0,0,0.000924505,0,0.015539749,0.00627753,0,0.018830467,0,0.001791366,0,0.009482768,0.012931672,0,0.007793625,0.004603575,0,0,0.002114376,0.003559944,0,0,0,0,0.000352885,0,0.005766971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014272,0,0.005293906,0.01962682
Syntrophomonas,0.453698665,0.554590545,2.510224197,2.028664955,4.110172988,0.480955415,1.318075691,0.871459695,0.106441822,0.12365001,0.072082941,0.04068106,0.054684549,0.525698689,0.704592654,0.556696871,0.115037162,0.078013405,0.625778909,0.56671652,0.32019556,0.140688834,0.116318592,0.647911817,0.359416363,0.589167688,0.160463117,0.133359217,0.284144724,0.098146677,0.19196216,0.081302492,0.130315855,0.188284328,0.060864273,0.281670265,0.320842246,0.182461164,0.355866404,0.225978838,0.101019996,0.594881115,0.220216396,0.612183883,1.425501118,0.216153378,0.287363673,0.340202523,0.322037211,0.059112136,0.095421015,0.046499462,0.094453635,0.108714559,0.051513259,0.104625493,0.157324073,0.09200028,0.097432615,0.117633009,0.006645622,0.100095881,0.416892458,0.314666631,0.33654289,0.335485504,0.226087373,0.147344048,0.153486411,0.097305123,0.214095662,0.015617392,0.304962839,0.203609539,0.498194799,0.531558877,0.106160327,0,0.161953407,0.162619254,0,0.149142431,0,0,0,0,0.032711809,0.074688797,1.066852206,2.394057961,1.588753551,2.095557418,0.501500855,0.248827672,0.261215309,0.180186769,0.373285932,0.38356008,0.589802209,0.235578832,0.41182482
Syntrophothermus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007954817,0,0,0,0,0.019633691,0.020735559,0.020187218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophus,0.084774145,0.153297198,0.016464085,0,0.070130084,0,0.325785959,0.259000259,0.018592458,0.023346505,0.022493968,0.008433878,0,0.013454811,0.012328001,0,0,0.007691462,0.079548166,0.084077772,0.018936297,0,0,0.779036827,0.385681405,0.201124503,0.02763958,0.03122969,1.481924024,0.397443217,1.23777201,0.476974618,0.529004955,1.331462422,0.82311683,1.381765583,1.644490125,0.933800444,1.104572344,0.547332776,0,0.263516583,0,0.144266589,0.048735081,0,0,0,0,0.208370278,0.188395337,0.554118593,0.437496501,0.38702383,0.380774303,0.37351301,0.440790872,0.277614879,0.563971268,0.585776557,0.686714294,0.4435828,0.295581063,0.393828048,0.482496227,0.474743638,0.619646873,0.536753319,0.590558061,0.033226139,0.016088113,0.029397444,0.023975066,0.024518426,0.089397461,0.932969776,0.625091611,0.173585997,0.685187492,0.140936687,0,0.23862789,0.093786635,0,0,0,0.049067713,0.165975104,0.365280918,0.417799589,0.226277021,0.288721244,0.122913301,0.057448392,0.07377837,0.615361088,0.202423275,0.360011275,0.098916028,0.136507156,0.082568
Tabrizicola,0,0,0,0.001527494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005968978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taeania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002133561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tagaea,0,0,0,0,0,0,0,0,0.001394434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001496903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028078264,0.008563424,0.010656127,0.012429462,0.013045747,0.021392382,0,0,0.033356827,0.0163573,0,0.012183641,0.043199275,0,0,0,0.005754468,0,0,0.000560957,0,0,0,0,0,0,0,0.019079063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tahibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006727406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015617392,0,0,0.010351285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taibaiella,0.008896052,0.001569596,0,0.000610998,0.004125299,0,0.002714883,0,0.000929623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024771591,0,0,0,0,0.027139497,0,0.034775662,0.00555571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000975867,0,0,0,0,0.00161404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamilnaduibacter,0,0.001046397,0,0,0,0,0,0,0.004648114,0.005188112,0.004601039,0,0,0,0,0,0,0,0,0.004042201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001937478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005863087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangfeifania,0.009419349,0.066446226,0.002634254,0.005957227,0,0,0.002714883,0,0.003718492,0.041937241,0.007668398,0.015379425,0.029315428,0,0.175436933,0.115558164,0.107142454,0.065926821,0.15467699,0.318525405,0.18333778,0.19209437,0.156350315,0.361119681,0.168649217,0.198133804,0.184263866,0.164588908,0.067029012,0.091539564,0.098284626,0.274879853,0.052900495,0.114024937,0.028982987,0.066779352,0.027778549,0.052472174,0.018486566,0.013702539,0,0,0,0,0,0,0,0,0,0,0.034253698,0.013562343,0.016589736,0.016307184,0.000605445,0.012031932,0.010630005,0.00645616,0.031292227,0.022093509,0.018829263,0.004214563,0,0.007256463,0.008502136,0.010358043,0,0,0.014498576,0.137651149,0.10519151,0.004593351,0.031647087,0.112997964,0.04807074,0.132507005,0.140425747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110731308,0.186271771,0.328255105,0.096208752,0.140777106,0.312501039,0.194805195,0.223713647,0.062386872,0.007184587,0.023010754
Tannerella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004240497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002306788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001196406,0,0,0.005352001,0,0,0
Taonella,0,0,0,0,0,0.016240053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tautonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004252002,0,0,0.004179853,0,0,0,0.005937106,0.002834045,0,0,0,0,0,0,0.003674681,0,0,0,0,0,0.072327499,0,0.086730269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telluribacter,0.032967723,0.001046397,0,0,0,0,0,0,0.030212744,0.002161713,0.018404155,0.014883315,0.038899318,0,0.004741539,0,0,0,0,0.00161688,0,0.006087498,0,0.021737301,0.006220668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002174291,0.002421779,0.218144153,0.024803345,0,0.033425788,0.041201409,0.00886083,0.009482768,0.076974235,0.023748425,0.006376602,0.004603575,0.006579262,0,0.000215753,0.021359661,0.014850566,0.009186701,0,0,0.000137233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002076448,0,0,0,0,0,0,0
Tellurimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010344624,0.012233463,0.008718649,0,0.006522874,0.008476227,0.003661892,0,0,0.009245431,0.016719412,0,0.01264369,0.014163259,0,0,0.003452681,0.013756639,0,0.000517806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telmatocola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102723,0,0,0.019355716,0,0.002690067,0.002133561,0.005374097,0,0.005268204,0.007389527,0.010554856,0.011336182,0.001150894,0,0,0,0.017799718,0.03093868,0.003674681,0,0.024518426,0,0.001279897,0.005766971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009118197,0,0,0,0,0,0,0,0
Telmatospirillum,0.001569892,0.006801582,0.005488028,0,0.006875498,0,0.013574415,0.012188247,0.006042549,0.018590736,0.004601039,0,0.006201341,0.005766348,0.002844923,0.002751385,0,0,0.004419343,0,0.006885926,0.002705555,0.003776578,0.001402407,0,0,0,0,0,0,0,0,0,0.003709715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003874955,0.003133046,0,0.001463158,0.006800657,0.002834668,0.001076027,0.006400683,0,0,0,0.016010641,0.012533891,0.008502136,0.006905362,0.004784918,0,0.000388355,0,0.009900377,0.015617392,0,0.020254352,0.014252622,7.52881E-05,9.61162E-05,0,0,0,0,0,0,0,0,0,0.040889761,0,0.01159622,0,0,0,0,0,0,0,0,0,0,0,0
Tepidanaerobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129052,0,0,0,0,0,0,0,0,0.080203754,0.001817356,0.14380396,0,0.001949403,1.198833862,1.24836919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidibaculum,0.006279566,0.008371178,0.000878085,0.171384841,0,0,0,0.566753508,0.037649727,0.043234269,0.0501002,0.016867757,0.023114088,0.08361204,0.051208618,0.076121648,0.029323198,0.008790243,0.116670644,0.016977242,0.038733334,0.003381943,0,0.009115642,0.008985409,0.029906989,0.005374363,0,0.080143384,0.104527905,0.084463351,0.006194476,0.055481007,0.068727359,0.039127032,0.061991398,0,0.022175451,0,0.016280245,0,0,0.00265321,0,0,0.011806697,0.010232534,0.029312489,0.021407098,0.002955607,0,0.010656127,0,0,0,0.005231275,0.004960669,0.007532187,0,0.007762584,0.005538018,0,0,0,0,0.004603575,0,0.003007021,0.002200677,0.002373296,0.006187736,0.007349361,0.004795013,0.008528148,0.001882052,0.037117019,0.004613577,0,0,0,0,0,0,0.105329682,0,0,0,0,0,0,0,0,0.003647279,0,0.00398802,0,0.067474425,0.021408004,0,0.027982076,0.046698295
Tepidicaulis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002306788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011490291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031945332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006734666,0,0.047227131,0,0,0.174375834,0.104030766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018069137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidiphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002421779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidisphaera,0,0.002615993,0,0,0.105882676,0,0,0.007617655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590832,0,0,0,0,0,0.000650827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017733641,0.012233463,0.03196838,0.011710402,0.017394329,0.033652638,0,0,0,0,0,0,0,0,0,0,0,0.004784918,0,0.001251365,0,0,0,0,0,0,0.003061715,0,0,0,0,0,0,0,0,0,0,0,0.049792531,0,0,0,0,0,0.017303732,0,0,0,0,0,0,0
Teredinibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003023971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrabacter,0.396659271,0.013603164,0.193837164,0.138238219,0.240642447,0,0.141173915,0.295565001,0.177557974,0.174234105,0.156946546,0.078881569,0.059194615,0.150886095,0.095779082,0.091712829,0.058646396,0.070321943,0.072477218,0.07114273,0.048201482,0.030437488,0.02190415,0.111491319,0.037324007,0.021682567,0,0.015192822,0.164658225,0,0.038392432,0,0.020644096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007674401,0.014212116,0,0.019211444,0,0,0,0,0,0.044465835,0.037559351,0.019906493,0.039115283,0.031647459,0.024367281,0.025287381,0.012315878,0,0.013461716,0.015537065,0,0,0,0.195796893,0.199245096,0.338070609,0.090146248,0.198279446,0.158209981,0.019223554,0.025374673,0,0,0,0.109040444,0,0,0,0,0,0,0,0,0,0,0,0,0.069907079,0,0,0,0,0,0,0
Terrilactibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001417023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrimicrobium,0,0,0,0.014052946,0,0,0,0,0.003718492,0.003026399,0,0,0.001691275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009786771,0.018406037,0.006574261,0.030440077,0.070483861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258903,0,0,0.041340156,0,0,0.034817959,0,0.047385279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrimonas,0.02040859,0,0,0,0,0,0,0.036564742,0.537322035,0.543454764,0.464193694,0.373075091,0.467355579,0.186445239,0.217162474,0.146740526,0.16353322,0.118668278,0.076012692,0.080844011,0.060251853,0.046670815,0.070244345,0.049084229,0.029029783,0.019439543,0.009980959,0.024477325,0,0,0,0,0,0.001171489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019573541,0,0.091063782,0,0.024924143,0.013078187,0.039685352,0.049497227,0.264561553,0.270496208,0.019936867,0,0,0.005937106,0.008502136,0.017838852,0,0,0.000388355,0,0,0,0,0,0,0.054734428,0.025374673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrisporobacter,0.015698916,0,0,0,0,0.101188022,0,0,0.00976104,0.010808567,0.005112265,0,0.006201341,0.02306539,0.044570464,0.042187901,0.027067567,0.021975607,0.045077294,0.050123287,0.052505186,0.036524986,0.024170097,0.079235969,0.077412755,0.044112809,0.068331184,0.032917782,0.081600536,0.04698391,0.038392432,0.022261397,0.033546656,0.018743825,0,0.030239706,0.055557099,0.050186546,0.030810944,0,0,0.019385128,0.122047641,0.043185065,0.014133173,0,0,0.008882572,0,0.016255837,0.061167317,0.03196838,0,0.020655766,0,0.039757687,0.053150025,0.0322808,0.088898371,0.0764316,0.064241015,0.043199275,0.027710725,0.032324245,0.026923431,0.037979491,0.035886885,0,0.03464987,0,0.025988491,0,0.01822105,0,0.016938466,0,0.024221279,0,0,0.867302689,0,0,0,0,0,0,0,0.132780083,0.150750855,0.13263479,0,0,0,0,0,0,0,0,0,0,0
Tessaracoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002073556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Testudinibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003766093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texcoconibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004535956,0,0,0,0,0.003673454,0,0.003714493,0,0,0.00726566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thalassiella,0.004186378,0.00366239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012031932,0.015590674,0.010222253,0.009245431,0.015525169,0.0299053,0,0,0.007916142,0,0.006329915,0.010167951,0.012028086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thalassocola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012840364,0,0,0,0,0.107193801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012648396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thalassolituus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069943317,0,0,0,0,0,0,0,0,0,0.015405472,0.039072587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thauera,0.18263072,0.22497541,0,0.032688374,0,0.251096204,0.157463213,0.062464768,0.472713244,0.217468374,0.278107235,0.215808065,1.17430841,0.133587053,0.05879508,0.09629847,0.156766328,0.798813317,0.040657952,0.059824568,0.073162964,0.10822218,0.660901091,0.057498668,0.034559266,0.035888387,0.014587556,0.202570963,0.104914975,0.253837349,0.030713946,0.018260798,0.027095376,0.110900966,0.018838942,0.231333754,0.00555571,0.051353675,0.021567661,0.054267482,0,0,0,0,0,0,0,0.00977083,0,0.162558373,0,0.055218112,0.240782296,0.043485824,0.161048307,0.027202628,0.038268018,0.07585988,0.017779674,0.017913656,0.045411752,0.112739572,0,0,0.038259613,0.031074129,0.029905737,0.076679046,0.043409426,0,0,0.014698722,0.29441381,0,0,0.18044041,0.127834526,0,0.797309082,3.501734605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028544006,0,0,0
Thaumasiovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0.006765099,0.002883174,0,0,0,0.109878035,0.077780429,0,0.04561926,0.125131896,0.129158956,0,0,0,0.016890854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermacetogenium,0.001569892,0,0,0.001527494,0,0,0,0,0.010690663,0.021184792,0,0,0.00958389,0.013454811,0.010431385,0,0,0.008790243,0.020328976,0.046889527,0.02324,0.006087498,0.010574417,0.052590245,0.027647413,0.007476747,0.004606597,0.005064274,0,0.00971302,0,0.118727448,0.0322564,0.035925665,0.049271078,0.071000311,0.068057446,0.064046203,0.04929751,0.078235619,0,0,0,0,0,0,0,0,0,0,0,0.011624866,0.000154084,0.021742912,0.033904907,0,0,0.018830467,0,0.003582731,0.002215207,0,0,0,0,0.031649576,0.015550983,0.010524575,0.001121914,0.458046066,0.571746798,0.056038878,0,0.148176575,0.186577991,0.123397148,0.03099747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542715107,0,0,0.000997344,0,0.112035223,0,0,0
